index,image_path,markdown
71,/Users/paulobautista/Documents/streamlit/image/92380595.png,"# PRENTICE HALL CORPORATE SERVICES

Executive Offices
1 GULF + WESTT PLAZA • NEW YORK, NEW YORK 23-7773
(212) 373-7500

The Prentice-Hall Corporation System, Inc.
United States Corporation Company

DATE: 12-13-89

TO: LORILLARD, INC.
    ONE PARK AVENUE 18TH FL
    NEW YORK, N.Y. 10016
    ATTN: MR. ARTHUR STEVENS, ESQ.

RECEIVED TX 18951 U

A. J. STEVENS

MOTOR CARRIER _______
OR
STATUTORY X

Account # 033052

RE: LORILLARD, INC.
    (Represented Company)

## NOTICE OF SERVICE OF PROCESS

We enclose the following documents which were served upon:
UNITED STATES CORPORATION COMPANY IN TEXAS

as registered agent for the above-captioned corporation on 12-13-89 via:

Personal Service X   Mail: Regular _____ or Certified _____ Certified # _______

| Document Type | Additional Information |
|---------------|------------------------|
| Summons | |
| Complaint | |
| Duplicate copies of the Notice and Acknowledgement enclosed | A self-addressed stamped envelope enclosed |
| | Garnishment |
| | Notice of Attorney's Lien |
| X Other: | CITATION AND FIRST ORIGINAL PETITION |

TITLE OF ACTION: WEBSTER GREGG
vs.
R. J. REYNOLDS TOBACCO COMPANY, ET AL

Case No. 475,592

COURT OR JURISDICTION: 345th Judicial District Court Travis County, TX
RETURN DATE: Monday next 20 days from date of service

Tel Call Placed: Direct ___ Collect ___ Spoke to _____________ Agent called New York Office ___

COMMENTS:

ATTORNEYS FOR CLAIMANT: Mary Ellen Felps
                         1000 West Ave.
                         Austin, TX. 78701
                         Phone: 512/478-4873

PAPERS TRANSMITTED TO CLIENT
Fed-X X    Reg. Mail _____
Other _____

FORM PREPARED BY PAT HIGGINS

PLEASE ACKNOWLEDGE RECEIPT OF THIS NOTICE AND THE ENCLOSURES BY SIGNING AND RETURNING THE
DUPLICATE COPY. A BUSINESS REPLY ENVELOPE IS ENCLOSED FOR YOUR CONVENIENCE.

Date Received: 12/14/89   Signed: [signature]

ORIGINAL"
72,/Users/paulobautista/Documents/streamlit/image/86236474_6476.png,"# NEWPORT LIGHTS HEAVY UP PROGRESS REPORT

TO: Mrs. K.A. Sparrow
FROM: R.G. Ryan

SUBMISSION DATE:
- JUNE 7 [X]
- AUG. 2 [ ]
- OCT. 7 [ ]

## EFFECTIVENESS OF DISTRIBUTION ALLOWANCE:

### DIRECT ACCOUNT/WHOLESALERS:
Distribution allowance was very effective in accomplishing our objectives. All accounts have purchased introductory products.

### DIRECT ACCOUNT CHAINS:
Eagle Foods is the only Void.

### NON-DIRECT ACCOUNT CHAINS:
Reception from these accounts is most positive with a solid incentive to purchase.

### EFFECTIVENESS OF THE RETAIL (1.00 OFF CARTON) DISTRIBUTION ALLOWANCE:
Has been most helpful in acquiring desirable distribution when needed by Sales Reps.

## PROMOTIONAL ACTIVITY

### 40¢ OFF PACK - GENERAL MARKET:
The 40¢ off promotions continue to be well received at the retail stores and by consumers, as well.

8625474"
73,/Users/paulobautista/Documents/streamlit/image/91361993.png,"# NEW COMPETITIVE PRODUCTS

| Field | Value |
|-------|-------|
| REPORTED BY: | C. M. WIECHMANN, D.M., LUBBOCK, TX |
| DATE: | 10/5/92 |
| TIME: | |
| MANUFACTURER: | R. J. REYNOLDS |
| BRAND NAME: | CARDINAL CIGARETTES (11 PACKINGS) |
| TYPE OF PRODUCT: | |
| SIZE OR SIZES: | |
| LIST PRICE: | |
| EXTENT OF DISTRIBUTION: | |
| OTHER INFORMATION: | SEE ATTACHMENT |

cc:
- A. H. Tisch
- R. H. Orcutt
- M. A. Peterson
- M. L. Orlowsky
- L. Gordon
- G. Telford
- F. J. Schultz
- A. W. Spears
- N. P. Ruffalo
- T. L. Achey
- P. J. McCann
- A. J. Giaccio
- J. J. Tatulli
- L. H. Kersh
- J. R. Slater
- A. Pasheluk
- R. S. Goldbrenner
- N. Simeonidis
- S. F. Smith
- K. P. Augustyn
- V. D. Lindsley
- R. D. Hammer"
74,/Users/paulobautista/Documents/streamlit/image/92298125.png,"# AB Research Associates, Inc.

## TELECOPIER TRANSMITTAL COVER SHEET

| Field | Value |
|-------|-------|
| TO: | MARY MAZZA |
| FROM: | Pam Churchill |
| DATE: | JAN 19, 1995 |
| PAGES: | (Including this cover sheet) |
| RE: | CIGARETTE QUESTIONNAIRE |

Here is yet another version of the questionnaire. Please note that the last 2 pages are the alternate versions that we discussed. Take a look at the alternate Q9 to try to get at the intensity issue, and maybe we can improve on it from here.

By the way, we received 13 more signature cards today and sent the cigarettes out. We are now up to 74 respondents who have been sent cigarettes. Hopefully we will get a lot of callbacks this weekend.

Talk to you Monday. Thanks

[Handwritten note in top right corner: ""First Revisions""]

41 Kenosia Avenue, Danbury, CT 06810  Phone 203 794-0323  Fax 203 748-6304"
75,/Users/paulobautista/Documents/streamlit/image/00040534.png,"# ACUTE TOXICITY IN MICE

| Field | Value |
|-------|-------|
| COMPOUND | 3-Hydroxy-3-methylbutanoic acid (Tur 13) |
| SOURCE | Lorillard - Organic Chemistry |
| LORILLARD NO | OR39-23 |
| A | A4 |
| DATE RECEIVED | Unk. |
| TESTED | 12/28/78 |
| REPORTED | 5/3/79 |
| NO | 10/6/80, Update |
| INVESTIGATOR(S) | H. S. Tong & M. S. Forte' |
| NOTEBOOK/PAGE | BI014-23 |
| SIGNATURE(S) | [Handwritten signatures] |

| Field | Value |
|-------|-------|
| STRAIN OF MICE | Swiss-Webster |
| MALE | X |
| FEMALE | |
| DATE RECEIVED | Unk. |
| AVERAGE WEIGHT/RANGE (GM) | |
| SOURCE | Camm Research |

ROUTE OF COMPOUND ADMINISTRATION:
- [x] P.O
- [ ] I.P
- [ ] I.V
- [ ] INHALATION

COMPOUND VEHICLE:
- [x] 0.5% METHYL CELLULOSE
- [ ] CORN OIL
- [ ] SALINE
- [ ] OTHER

| GROUP NO | % SOLUTION | DOSAGE (mg/kg BODY WEIGHT) | RESULTS D/O (DEAD/NO. TESTED) |
|----------|------------|----------------------------|--------------------------------|
| 1 | 5 | 1800 | 1/6 |
| 2 | 10 | 2160 | 0/6 |
| 3 | 10 | 2592 | 0/6 |
| 4 | 10 | 3732 | 3/6 |
| 5 | 10 | 4479 | 6/6 |

REFERENCE FOR CALCULATION: Litchfield, J. T. and Wilcoxin, F., J. of Pharmacol. and Exper. Ther., 90:99, 1948.

LD50 (95% CONFIDENCE LIMITS): 3.5 (3.1 to 3.9)g/kg

CONCLUSION: This compound appears to act as a CNS depressant with symptoms of respiratory depression, constriction of blood vessels, and inactivity. Survivors recovered in 48 hours. The recommended safe dose for a single trial by inhalation in man is 0.3 mg.

Copies to the Following:
- Dr. H. J. Minnemeyer
- Ms. L. B. Gray

LORILLARD RESEARCH CENTER
FORM 7 (5-80)"
76,/Users/paulobautista/Documents/streamlit/image/0011838621.png,"# INTERNATIONAL MARKETING RESEARCH
## CHANGE OF AUTHORIZED COST

No. 27

Date: 6/21/90

Description: Hong Kong: Cigarette Market Monitor

Supplier: MBR, HK

| | Total Cost | 1990 Cost |
|---|---|---|
| Previous $ Commitments This Project | $ 43,335.00 | $ 0.00 |
| Amt. of Change: Increase X, Decrease | $ 4,376.47 | .08 |
| (10% Change) | | |
| Adjusted Total Cost of Project: | $ 47,711.47 | .08 |

Reasons:
Original MRA did not include cost for the first month of the study (see L.
Lee memo of September 11, 1989)

PROJECTED:

| | Summary of IMRD Budget |
|---|---|
| Internal Init. Date | Total Area Budget: | $2,960,000.00 |
| Est. Auth. Date | Current Bal. Available: | 1,488,126.23 |
| Wave(s) | This Change: | .08 |
| | (From Current Budget) | |
| | This Amount: | 0 |
| Field Complete | (From Next Year's Budget) | |
| Wave(s) | | |
| | New Balance: | 1,488,126.15 |
| Final Report Due | | |
| (Supplier Rpt.) | Committed to Date: | 1,471,873.85 |
| Wave(s) | (Current Year) | |

Submitted By: M. D. Davis Date 6/21/90

Approved By: N. W. Kremer Date 6/22/90

Original - Project File
cc: MRA File
    N. W. Kremer

Project No. 1989-29

Account Name International

464537440"
77,/Users/paulobautista/Documents/streamlit/image/0060029036.png,"# SPORTS MARKETING ENTERPRISES
## DOCUMENT CLEARANCE SHEET

| Field | Value |
|-------|-------|
| Date Routed: | January 11, 1994 |
| Contract No. | 4011 00 00 |
| Contract Subject: | Joe's Place Exhibits |
| Company | SPEVCO, INC. |
| Brand(s) | Camel/Winston |
| Total Contract Cost | $1,340,000.00 |
| Current Year Cost | 1994-1995 |
| Brief Description | 2 Joe's Place Exhibits for use at Winston Cup, Winston Drag and Camel Super Bike Events. |

| G/L Code: | Program Budget Code |
|-----------|---------------------|
|           |                     |

| | NAME | SIGNATURE | DATE |
|----------|--------------|------------|------|
| Originator | Michael Wright | | |
| Manager | John Powell | B. J. Powell | 1-11-94 |

### REVIEW ROUTING

| | SIGNATURE | DATE |
|-----------|------------|------|
| Insurance | | |
| Law | | |
| FS - Marketing | | |

### REVISIONS TO SHELL
(Other than Term, Compensation or Job)

| PAGE(S) | SECTION(S) |
|---------|------------|
| | |
| | |
| | |

### APPROVAL ROUTING
* Sr. Manager (B. J. Powell)
* Director - (G. L. Littell)
** Sr. VP    T. W. Robertson

| Return To: | MARY SEAGRAVES | SME | 13 Plaza |
|------------|----------------|-----|----------|
| | Ext. 1485 | | |

*UP TO AND INCLUDING $25,000
**OVER $25,000

Revised 10/26/92"
78,/Users/paulobautista/Documents/streamlit/image/82491256.png,"# CASE FORM

| Field | Value |
|-------|-------|
| CASE NAME: | Wanda G. Robinson and Carroll Robinson v. Raybestos-Manhattan, et al. |
| COURT: | San Francisco Superior Court - No. 996378 |
| LORILLARD ENTITIES: | Lorillard Tobacco Company |
| DATE FILED: | July 23, 1998 |
| DATE SERVED: | August 3, 1998 |
| CASE TYPE: | Asbestos |
| PLAINTIFF'S COUNSEL: | Wartnick, Chaber, Horowitz, Smith& Tigerman<br>Madelyn J. Chaber<br>101 California Street, Suite 2200<br>San Francisco, California 94111<br>415/986-5566 |
| LORILLARD COUNSEL: | |
| JUDGE: | |
| TRIAL DATE: | |"
79,/Users/paulobautista/Documents/streamlit/image/0000989556.png,"# RESTRICTED

## BROWN & WILLIAMSON INTERNATIONAL TOBACCO

### PRODUCT SPECIFICATION

| Field | Value |
|-------|-------|
| Brand: | PHOENIX |
| Style: | HLH - KS |
| Licensee Ref. No.: | |
| Company: | B.A.T. CYPRUS |
| Country: | CYPRUS |
| Market: | |
| Place of Manufacture: | NICOSIA |

### CIGARETTE MAKING

#### Physical Characteristics

| Characteristic | Value |
|----------------|-------|
| Overall Cigarette Length | 84 mm |
| Tobacco Rod Length | 64 mm |
| Filter Plug Length | 20 mm |
| Filter Plug Pressure Drop (unencap.) | 56 mm |
| Filter Plug Pressure Drop (encap.) | 56 mm |
| Cigarette Circumference | 24.75mm |
| Total Pressure Drop (unencap.) | 90 mm |
| Total Pressure Drop (encap.) | 110 mm |
| Tipping Length | 25 mm |
| Print Position (from filter end) | 27 mm |
| Moisture Content (ex-catcher) | 13.5 % |
| Filter Ventilation Rate | Nil % |

#### Weights

| Weight | Value |
|--------|-------|
| Total Cigt. Wt. | 974 mg |
| Net Net Tobacco | 749 mg |
| Net Tob. Rod Density | 245 mg/cc |

### Tipping and Tipping Application

#### Tipping Paper:

| Field | Value |
|-------|-------|
| Supplier(s) | Ecusta |
| Supplier Code No(s). | F.30639 |
| Color | Imitation Cork |
| Perforation Type | |
| and No. of lines | None |
| Porosity | (Corelabs) |
| Print Description | Brown on yellow |
| Bobbin Width | 50 mm |
| Bobbin Length | 2700 m |
| Substance | 36 gm/m² |

#### Adhesive:

| Field | Value |
|-------|-------|
| Supplier(s) | Swift |
| Supplier Code No(s). | T.R.9220 |
| Type | Printed Imitation Cork |

#### Application Pattern:

| Field | Value |
|-------|-------|
| Overall | X |
| Skip | |
| Other | |

| Field | Value |
|-------|-------|
| Glue Free Area: | N/A |
| Dimension | mm x mm |
| Positioning | mm from mouth end |

(Indicate N/A If Not Applicable)

Prepared by: M. HAMPTON / kmh

Date: May 1, 1985

Approved by: 
Director of Technical Operations,
Brown & Williamson International
Tobacco

Date: May 1, 1985

Replaces: New         Date: May 1, 1985

05945

620419345"
80,/Users/paulobautista/Documents/streamlit/image/85540866.png,"# MEDIA CONTACT SHEET

| Field | Value |
|-------|-------|
| (Publication or station) | |
| (Name) | |
| (Date) | |
| (Location/Address) | |
| (Position) | |
| (Phone number) | |

## Reason for Contact

## Questions/Responses

## Additional Comments

Inquiry handled by: ________________________
                    (Name)

855-0866"
81,/Users/paulobautista/Documents/streamlit/image/0060024314.png,"# CITY OF REIDSVILLE CHEMICAL MANAGEMENT PLAN 1993 INVENTORY CHEMICAL USAGE FACT SHEET

Process Chemicals Used in Excess of 100 Pounds/Day,
Water Treatment Chemicals, Cleaning Compounds

| Facility: | Permit #: |
|-----------|-----------|
| The American Tobacco Company | 0001 |

## CHEMICAL DESCRIPTION

| Field | Value |
|-------|-------|
| PRODUCT (CHEMICAL) NAME: | Fuller G2315 DC |
| DESCRIPTION: | Liquid Adhesive |
| PRODUCT CLASSIFICATION (Circle One): | Organic *(circled)* Inorganic |
| CHEMICAL FORMULA: | Vinyl Acetate |
| CAS#: | 108-05-4 |
| PERCENT ACTIVES (Non-water): | 6.5% |
| MANUFACTURER: | H. B. Fuller Company |
| PHONE #: | 612-481-3300 |
| MSDS ON FILE? (Circle One): | Yes *(circled)* No |

## CHEMICAL USAGE

| Field | Value |
|-------|-------|
| 1993 ANNUAL USAGE (LBS.): | 74880 |
| 1993 AVG. MONTHLY USAGE (LBS.) | 6240 |

### APPLICATION (Circle One and Briefly Describe):

Production Process: *(circled)* label adhesive

Water Treatment:

Housekeeping/Cleaning:

Other:

ATXD2 0132045"
82,/Users/paulobautista/Documents/streamlit/image/0001129658.png,"# WINSTON & STRAWN

MIAMI TRIAL SITE: 3000 FIRST UNION FINANCIAL CENTER, 200 SOUTH BISCAYNE
BOULEVARD, MIAMI, FLORIDA 33131
FAX: (305) 400-3108

200 PARK AVENUE
NEW YORK, NY 10166-4193
212·294·6700

1400 L STREET, N.W.
WASHINGTON, DC 20005-3502
202·371·5700

35 WEST WACKER
CHICAGO, IL 60601
312·558·5600

21 AVENUE VICTOR HUGO
75116 PARIS, FRANCE
33·1·53·64·82·82

## Fax Cover Sheet

Fax Number: 305 400-6107

FROM: Kevin Narko

DATE: 10/13/99

CHARGEBACK:
4162/158

Please Deliver as Soon as Possible To:

| RECIPIENT | COMPANY | FAX NO. | PHONE NO. |
|-----------|---------|---------|-----------|
| John Mulderig | Philip Morris | 917-663-3796 | 917-663-3056 |
| Gregory Little | Philip Morris | 917-663-5979 | |

Total number of pages including this page:

COMMENTS:

IF YOU DO NOT RECEIVE ALL THE PAGES, PLEASE CALL OUR FAX OPERATOR AS SOON AS POSSIBLE.
THANK YOU.
312-558-5948

The information contained in this facsimile message is attorney privileged and confidential information intended only for the use of the individual or entity named above. If the reader of this message is not the intended recipient, or the employee or agent responsible to deliver it to the intended recipient, you are hereby notified that any dissemination, distribution or copying of this communication is strictly prohibited.

If you have received this communication in error, please immediately notify us by telephone, and return the original message to us at the above address via the U.S. Postal Service. Thank you.

Operator Initials: ______
Confirmation: Yes ___ No: ___  Name: ______________________"
83,/Users/paulobautista/Documents/streamlit/image/0071032790.png,"# CONFIDENTIAL

## PROJECT INITIATION FORM

To: Files

| Field | Value |
|-------|-------|
| PROJECT CODE: | BTF |
| DATE: | September 16, 1980 |
| PROJECT NAME: | - |
| PROJECT LEADER: | E. P. Barbee |
| WORK REQUESTED BY: | R. S. Sprinkle, III |

### PROJECT OBJECTIVE:

To develop an 83 mm x 24.9 mm cigarette delivering 1 mg/cigt ""tar."" Cigarette to utilize a filter tip with longitudinal grooves from the mouth end to the tobacco end in conjunction with perforated tipping paper.

### OTHER PERSONNEL ASSIGNED:

- J. E. Mann, Jr.
- D. E. Cawthon

Approved by:

[Signature]
R. S. Sprinkle, III

EPB:ODL

cc: BMC/RMI/EPB
    JEM/DEC
    FRC/DRB"
84,/Users/paulobautista/Documents/streamlit/image/00838511_00838525.png,"# DECISION TREE ESTIMATION OF TOXIC RISK

| NAME | DATE |
|------|------|
| Paul Schickadantz, Jack Reid | 12-4-80 |

| COMPOUND NAME |
|----------------|
| 2-Hydroxycyclododecanone |

## STRUCTURE

```
    OH
    |
  O
```

| ESTIMATED TOXICITY CLASS | LORIA'LAND COMPOUND CODE NUMBER |
|--------------------------|----------------------------------|
| II | A41 |

## COMMENTS

This carbocyclic keto alcohol was placed in estimated toxicity class II due to the direct attachment of the ketone to the cyclic nucleus.

00858511

LION LAND RESEARCH CENTER | FORM 1 (3/80)"
